id_1,id_2,score,edge_type
1263,6904,0.0958420763821938,ingr-ingr
1570,2188,0.0720757698121009,ingr-ingr
1458,6543,0.2594271932233125,ingr-ingr
4292,6587,0.157993809343247,ingr-ingr
2503,2899,0.1365904938478756,ingr-ingr
2164,6633,0.1721296432991306,ingr-ingr
1225,4869,0.2067843979892432,ingr-ingr
3582,6354,0.3696314799399693,ingr-ingr
4620,5907,0.139514044702678,ingr-ingr
1153,5364,0.0718346172092231,ingr-ingr
577,6787,0.0447128848623324,ingr-ingr
3016,3266,0.0457229852291849,ingr-ingr
1755,3477,0.1376165529965099,ingr-ingr
181,1020,0.1995949853399874,ingr-ingr
3455,5317,0.1606238659302098,ingr-ingr
982,5139,0.1989778039667916,ingr-ingr
1005,3655,0.191626281158164,ingr-ingr
4330,6420,0.1091169601409489,ingr-ingr
1837,5608,0.0019654178843883,ingr-ingr
4348,5837,0.2021675076725553,ingr-ingr
847,5027,0.1207923371345405,ingr-ingr
136,3451,0.2182014180353605,ingr-ingr
2562,2570,0.2886942489883271,ingr-ingr
3404,4264,0.2509931770628972,ingr-ingr
1345,3586,0.21689885860484,ingr-ingr
3817,5741,0.1275962282321865,ingr-ingr
5809,7059,0.2402979913850102,ingr-ingr
5682,6627,0.0972454472689178,ingr-ingr
5231,6775,0.1314084810504834,ingr-ingr
2433,4620,0.1306046207070662,ingr-ingr
202,4359,0.10419858383161,ingr-ingr
88,667,0.1881845050932091,ingr-ingr
4403,5137,0.3687623981093985,ingr-ingr
1237,4957,0.3356526328783817,ingr-ingr
2353,2801,0.025281563463692,ingr-ingr
2349,2972,0.2012922129014993,ingr-ingr
4691,5401,0.3872399360238355,ingr-ingr
5933,6450,0.0639467722475325,ingr-ingr
1620,3827,0.3165015385714764,ingr-ingr
1137,2253,0.1726404991283105,liqr-ingr
876,1827,0.3275882451304748,ingr-ingr
2689,3071,0.0636520173150062,ingr-ingr
1555,3208,0.1275338674561775,ingr-ingr
1002,6814,0.2284956103881872,ingr-ingr
2253,2968,0.0853310034868666,ingr-ingr
1331,6869,0.2444173686426364,ingr-ingr
2787,5057,0.0245214586969354,ingr-ingr
3743,7084,0.0922773533457857,ingr-ingr
5785,5997,0.2610701596155792,ingr-ingr
4717,5511,0.2709802951709492,ingr-ingr
1673,6172,0.0153757547056832,ingr-ingr
948,5775,0.1529782273227547,ingr-ingr
196,6036,0.2836182812090708,ingr-ingr
2786,5479,0.3066372947038946,ingr-ingr
2791,4878,0.2351880550811499,ingr-ingr
703,5608,0.0709452740307759,ingr-ingr
4878,5200,0.1743595672147655,ingr-ingr
6359,6826,0.2283181791287146,ingr-ingr
2115,3693,0.2344999317201731,ingr-ingr
520,2945,0.0948614425634866,ingr-ingr
302,4868,0.2094964345589947,ingr-ingr
2524,6172,0.0225789416175481,ingr-ingr
82,6491,0.0114063422662114,ingr-ingr
3226,3423,0.1254000475605373,ingr-ingr
472,3278,0.3328422670924758,ingr-ingr
330,4457,0.1943150907829726,ingr-ingr
3802,6666,0.1509050243869166,ingr-ingr
3182,4116,0.2751692631087058,ingr-ingr
2813,5178,0.1307459524355657,ingr-ingr
272,1682,0.062648143799388,ingr-ingr
2945,4724,0.1467721716274422,ingr-ingr
5345,6687,0.3197229452060675,liqr-ingr
5292,6146,0.1570724524808578,ingr-ingr
3586,6918,0.1349296615582292,liqr-ingr
223,6440,0.245701363541278,ingr-ingr
578,6441,0.056855777786688,ingr-ingr
2813,3679,0.2473786283855477,ingr-ingr
3016,5823,0.1752754580076393,ingr-ingr
4407,4809,0.1784921804100092,ingr-ingr
1204,7082,0.2198635867481484,ingr-ingr
484,3788,0.4764873160338618,ingr-ingr
399,6450,0.112713453680513,ingr-ingr
2771,4608,0.1952602517079637,ingr-ingr
781,4020,0.0244292530848087,ingr-ingr
132,4628,0.5006393772767072,ingr-ingr
4478,4646,0.0243022502598066,ingr-ingr
1225,5178,0.2437919005196177,ingr-ingr
3224,5062,0.2251375062369605,ingr-ingr
461,2956,0.3338587529508555,ingr-ingr
336,991,0.2742024062242034,ingr-ingr
3894,7035,0.016593877793434,ingr-ingr
2164,5727,0.1843593585252443,ingr-ingr
1830,2905,0.2873445778789654,liqr-liqr
366,7035,0.1914056325469068,ingr-ingr
3492,4172,0.2882252515125984,ingr-ingr
1892,5643,0.1329748966168694,ingr-ingr
1862,2253,0.0812364428540232,ingr-ingr
3124,3387,0.1207026502725959,ingr-ingr
4131,4754,0.255954059525897,ingr-ingr
4733,5498,0.0597291444149211,ingr-ingr
1204,1787,0.2620929360392046,ingr-ingr
671,2566,0.1694149571901631,ingr-ingr
2586,6751,0.1618637956997403,ingr-ingr
1571,2349,0.210626870509404,ingr-ingr
1864,2337,0.4078939490727569,ingr-ingr
4478,6110,0.1922756398334929,ingr-ingr
6331,6389,0.2992532691707866,ingr-ingr
872,991,0.1883015132617627,ingr-ingr
5611,6109,0.1629222538074451,ingr-ingr
1680,7035,0.1300518616477276,ingr-ingr
2183,2801,0.0070782840212525,ingr-ingr
351,3715,0.2873906359329518,ingr-ingr
1249,1835,0.4095430628867584,ingr-ingr
796,6649,0.3228058432348839,ingr-ingr
4499,5310,0.2022128285627076,ingr-ingr
2870,6814,0.2243365825869704,ingr-ingr
6441,7066,0.1998560049983385,ingr-ingr
5818,6040,0.247019791855387,liqr-ingr
5190,5191,0.1827966454252189,ingr-ingr
1809,2121,0.1852183048545512,ingr-ingr
4076,4187,0.0840289344864859,ingr-ingr
3266,6450,0.0681485123216467,ingr-ingr
663,1368,0.1099818512459606,ingr-ingr
6336,6803,0.3689373902984264,ingr-ingr
1612,4166,0.2835829019462881,ingr-ingr
302,6625,0.1794208798108892,ingr-ingr
5117,6658,0.6129197939767874,ingr-ingr
148,5190,0.0816816921238546,ingr-ingr
1352,3016,0.0929809444072438,ingr-ingr
3743,5273,0.1131898632226107,ingr-ingr
2362,6887,0.3082285173558713,ingr-ingr
938,1813,0.1961792670711444,ingr-ingr
1055,2315,0.166400992068432,ingr-ingr
2557,3732,0.2716605778942203,ingr-ingr
1148,5660,0.1044939597538344,liqr-ingr
814,2887,0.1603511178731886,ingr-ingr
6631,6834,0.1690210275246578,ingr-ingr
4716,5848,0.1014904408227297,ingr-ingr
500,4157,0.1836539790658328,ingr-ingr
1693,1697,0.4471303714302988,ingr-ingr
3457,4392,0.2405199540038489,ingr-ingr
1859,3785,0.2070371912665063,ingr-ingr
1790,1919,0.3188485580988395,ingr-ingr
1946,2052,0.4831539096447024,ingr-ingr
782,3883,0.2466735720658555,ingr-ingr
550,4204,0.0407341336648353,ingr-ingr
3503,5614,0.0103485590969233,ingr-ingr
4663,4676,0.3302040270110419,ingr-ingr
2232,4102,0.4144463159066801,ingr-ingr
2504,5867,0.1107875985296412,ingr-ingr
1590,1774,0.6792950033488566,ingr-ingr
423,5299,0.2389764347168912,liqr-ingr
3061,6890,0.1434878991331636,ingr-ingr
4116,5029,0.2183030179387924,ingr-ingr
1222,6330,0.2571776912028575,ingr-ingr
3573,3635,0.2540391360578554,liqr-ingr
3409,3634,0.2899799930661793,ingr-ingr
662,4980,0.2190462466174978,liqr-ingr
5562,6453,0.1095679146240889,ingr-ingr
1005,1879,0.0621686788787197,ingr-ingr
1146,4315,0.1970052387948762,ingr-ingr
2813,3480,0.0930612528309891,ingr-ingr
740,5032,0.4501850076017681,ingr-ingr
2801,6973,0.0923611829857877,ingr-ingr
5850,6909,0.1311474157620826,ingr-ingr
114,292,0.0456716971012882,ingr-ingr
4445,5056,0.4259232779109118,ingr-ingr
2469,2573,0.1088624439332084,ingr-ingr
2697,3018,0.1129877715431417,ingr-ingr
4330,6555,0.092103610209112,ingr-ingr
6805,7013,0.2731960358701601,ingr-ingr
2611,5997,0.1173008808231963,ingr-ingr
1074,4575,0.4646326787005031,ingr-ingr
5903,6711,0.1050926181793659,ingr-ingr
1941,4398,0.2431623629957593,ingr-ingr
2822,6205,0.257165687359827,ingr-ingr
2557,3859,0.1872812451445719,ingr-ingr
2424,5254,0.1512948897434185,ingr-ingr
525,5317,0.133361054130991,ingr-ingr
773,2675,0.3671423228685261,ingr-ingr
420,1005,0.1160063409534847,ingr-ingr
2539,4506,0.210849549033751,ingr-ingr
3640,5535,0.2831652454597532,ingr-ingr
2188,4373,0.108264132388365,ingr-ingr
3037,6172,0.0545115010958033,ingr-ingr
1241,6091,0.2826348585187036,ingr-ingr
2253,2573,0.132224765608773,ingr-ingr
371,1766,0.2028716208702561,ingr-ingr
6691,6717,0.1596037897224718,ingr-ingr
2315,2486,0.1506072638748748,ingr-ingr
3587,5205,0.2670015680331581,ingr-ingr
2164,3595,0.2182018627041237,ingr-ingr
5008,5750,0.2072739545011415,ingr-ingr
1875,6089,0.1252569798968914,ingr-ingr
2362,6130,0.3251148237904393,ingr-ingr
2273,2275,0.4500162609796936,ingr-ingr
432,1893,0.2343600950083041,ingr-ingr
2893,6826,0.3104202475038746,liqr-ingr
1566,3785,0.2997183184123853,ingr-ingr
82,6862,0.0259543316121556,ingr-ingr
3496,6890,0.1304956003197613,ingr-ingr
687,3016,0.1211040764901029,ingr-ingr
4790,4934,0.3339710055267779,ingr-ingr
3847,6748,0.2152039270666605,ingr-ingr
6066,6600,0.2695141985287084,ingr-ingr
1674,1750,0.2523065419773488,ingr-ingr
1618,5652,0.6203935202223453,ingr-ingr
3982,4608,0.1474220905209268,ingr-ingr
316,370,0.3120910699237604,ingr-ingr
690,5614,0.1244579885635449,ingr-ingr
5057,6137,0.1217164186750821,ingr-ingr
302,4037,0.1138173369412454,liqr-ingr
2047,3497,0.213820622472346,ingr-ingr
5725,6174,0.1320972353058355,ingr-ingr
1877,2626,0.1709446208373214,ingr-ingr
3419,5139,0.2581051883729274,ingr-ingr
2396,6600,0.0592487632444573,ingr-ingr
5968,6137,0.0589039791786986,ingr-ingr
1362,4995,0.1724644148544078,ingr-ingr
840,5608,0.0223857782158774,ingr-ingr
497,6476,0.2809877461574709,ingr-ingr
3693,6985,0.1961423462636954,ingr-ingr
341,3526,0.1129406570002332,ingr-ingr
1768,6061,0.1523199277601963,ingr-ingr
886,4746,0.6069557445406631,ingr-ingr
1286,1806,0.1685618032704718,ingr-ingr
668,1557,0.1776176787384621,ingr-ingr
594,822,0.1463087909023308,ingr-ingr
1158,3758,0.1805969426121108,ingr-ingr
2837,4054,0.0801407153896059,ingr-ingr
2542,5188,0.1462120087110802,ingr-ingr
1005,2628,0.0687383473634849,ingr-ingr
2043,4716,0.0818780594562529,ingr-ingr
316,4675,0.1482559499611358,ingr-ingr
4142,7035,0.1034452809170866,ingr-ingr
3312,4859,0.3246085018706543,ingr-ingr
1788,3137,0.1614424337115047,ingr-ingr
924,6299,0.1331661585066068,ingr-ingr
1115,6280,0.3879353957496741,liqr-liqr
1615,2064,0.3087878231106844,ingr-ingr
1583,4890,0.4326558347116231,ingr-ingr
3720,5325,0.0587020667398906,ingr-ingr
1348,4966,0.2415361592756095,ingr-ingr
1382,2397,0.1663947083545884,ingr-ingr
5759,6377,0.0765110767352575,ingr-ingr
5751,6428,0.3410034475681848,ingr-ingr
6315,6441,0.1193691076448349,ingr-ingr
5442,6077,0.3472557942571621,ingr-ingr
5288,5747,0.2157398905552469,ingr-ingr
3624,4728,0.2636986794811953,ingr-ingr
3822,3843,0.3981322396023931,liqr-ingr
1697,3424,0.1810416757606276,ingr-ingr
2522,2898,0.2569484376025649,liqr-ingr
3020,4085,0.0801668537486849,ingr-ingr
328,5315,0.1508068801844795,ingr-ingr
2639,5997,0.0289879307482793,ingr-ingr
1279,4072,0.2128839556887953,ingr-ingr
34,82,0.0144408928447092,ingr-ingr
2761,6631,0.1254620352187898,ingr-ingr
120,3446,0.2564781851308774,liqr-ingr
3840,5155,0.1467983913951882,ingr-ingr
6206,6631,0.1268773680239957,ingr-ingr
697,1623,0.1863915653541756,ingr-ingr
2231,5139,0.2156729748888052,ingr-ingr
1774,2482,0.2806338227486307,ingr-ingr
5166,6111,0.2121228985709797,ingr-ingr
4452,5446,0.2370443294055405,ingr-ingr
1446,6564,0.2336230972673485,ingr-ingr
2471,3493,0.2901997562785653,ingr-ingr
2789,3514,0.4406336096959949,ingr-ingr
1005,5021,0.0547810781179192,ingr-ingr
5556,6117,0.3070362391839226,liqr-ingr
658,2517,0.1641746379277279,ingr-ingr
1074,2505,0.241539987085926,ingr-ingr
302,3133,0.0899059908990888,ingr-ingr
108,294,0.1258554219887426,ingr-ingr
5899,6238,0.1279997046954065,ingr-ingr
4264,4972,0.3469437330244955,ingr-ingr
4488,5099,0.1956470702241814,ingr-ingr
3135,3376,0.2777942946947522,ingr-ingr
3230,4968,0.2887611058529627,ingr-ingr
2474,4345,0.2586463240073952,ingr-ingr
1645,6075,0.1842107607271443,ingr-ingr
4071,6372,0.2116625024215337,ingr-ingr
6252,6930,0.2484826440317325,ingr-ingr
1281,6569,0.2018563546467264,ingr-ingr
3342,3470,0.1865940772992985,ingr-ingr
3172,4116,0.2374939964567633,ingr-ingr
410,1657,0.1111563302301773,ingr-ingr
330,4456,0.1711516770491186,ingr-ingr
3196,4316,0.2637778860027347,ingr-ingr
3218,5027,0.0837286874002942,ingr-ingr
1836,2156,0.2694889463414757,ingr-ingr
2906,6172,0.0074496084669891,ingr-ingr
3194,5310,0.2713460812796588,ingr-ingr
3969,4330,0.1479322213579618,ingr-ingr
5741,6890,0.2619293463067778,ingr-ingr
4705,5057,0.056490207299274,ingr-ingr
712,4260,0.1259427552963556,ingr-ingr
173,3043,0.3865372637974751,ingr-ingr
787,6855,0.2173788583886871,ingr-ingr
4155,5205,0.3632268461457811,ingr-ingr
551,1682,0.281522417278497,ingr-ingr
1432,1444,0.1996467153175061,ingr-ingr
1939,1991,0.5670189169551474,ingr-ingr
652,2839,0.2163698872162124,liqr-ingr
1077,1225,0.0729419761835293,ingr-ingr
6378,6793,0.2493736048813667,liqr-ingr
702,6441,0.128102817693464,ingr-ingr
1655,2319,0.2465254330737129,ingr-ingr
1010,1047,0.3059742579499659,ingr-ingr
2391,5107,0.3971634741355423,ingr-ingr
4709,5567,0.263294898362332,ingr-ingr
1707,5803,0.2294155978632232,ingr-ingr
2469,4198,0.2309944496668065,ingr-ingr
5610,5933,0.1703466821605404,ingr-ingr
3870,6280,0.2549391810023645,liqr-liqr
2188,2867,0.0515048485736504,ingr-ingr
2372,6092,0.2727774499645448,ingr-ingr
5608,5671,0.0383531212947804,ingr-ingr
336,2789,0.3538856330629559,ingr-ingr
5431,6037,0.1505438268423274,ingr-ingr
2588,4115,0.1460824079911326,ingr-ingr
4597,5139,0.2327843037503503,ingr-ingr
2372,2471,0.2774874328500197,ingr-ingr
1481,1947,0.3312372756723829,ingr-ingr
3547,5173,0.1885892925158135,ingr-ingr
497,3466,0.1520990288414029,ingr-ingr
2036,5407,0.0547949573657552,ingr-ingr
3224,5328,0.050078546824958,ingr-ingr
2542,3687,0.1430260638282222,ingr-ingr
1005,4133,0.1055516338217417,ingr-ingr
1089,1543,0.1661430039291994,ingr-ingr
6572,6775,0.14126656733265,ingr-ingr
1005,5770,0.1107601350286758,ingr-ingr
5666,5969,0.1405335628372746,ingr-ingr
5103,6673,0.2775655841426626,ingr-ingr
2392,4071,0.1376995125545078,ingr-ingr
4776,4907,0.2325004751201944,ingr-ingr
3772,4188,0.3212821818940877,liqr-ingr
1919,6160,0.2402844010353768,ingr-ingr
116,4663,0.2479953095804088,ingr-ingr
5310,6300,0.1155285453602202,ingr-ingr
1359,5597,0.2064091000509445,ingr-ingr
5968,6319,0.2485011415966022,ingr-ingr
4860,6380,0.3225467977649808,ingr-ingr
5103,5455,0.1889474695246884,ingr-ingr
1023,7069,0.0959763238026895,ingr-ingr
1982,2022,0.4026221796517371,ingr-ingr
2595,3016,0.1852690785713161,ingr-ingr
1263,2393,0.1778407663850086,ingr-ingr
2542,5331,0.0992800736168913,ingr-ingr
1005,2489,0.1254887343776151,ingr-ingr
1763,1825,0.2103187025513372,ingr-ingr
2198,4426,0.0686091181122785,ingr-ingr
904,7013,0.1821545624160019,ingr-ingr
1476,2654,0.1554598013290323,ingr-ingr
1153,1557,0.074262372893686,ingr-ingr
641,6457,0.3913886384497408,ingr-ingr
1682,5881,0.0875112717503563,ingr-ingr
5719,5803,0.1203006618094303,ingr-ingr
4454,4905,0.0528252180366364,ingr-ingr
836,4728,0.1853400614606929,ingr-ingr
2389,2945,0.0653862104747362,ingr-ingr
1344,3651,0.2282963787658588,ingr-ingr
1786,2316,0.4026201091582335,ingr-ingr
2020,6441,0.165220684012567,ingr-ingr
2689,3973,0.280923538046093,ingr-ingr
981,6038,0.3142197594781739,ingr-ingr
3864,6054,0.325007936889368,ingr-ingr
3352,4218,0.2065556835742693,ingr-ingr
3649,5348,0.091958587010446,ingr-ingr
4199,6451,0.2022206347103438,ingr-ingr
1806,3068,0.1520843760747752,ingr-ingr
823,6112,0.1641617064477987,ingr-ingr
4105,4204,0.130570420640848,ingr-ingr
6574,6766,0.0685360862919841,ingr-ingr
438,704,0.192158850218982,ingr-ingr
635,852,0.286145792106582,ingr-ingr
7043,7094,0.1378984359807013,ingr-ingr
3088,4894,0.3102442445362911,ingr-ingr
371,5690,0.1343281723833563,ingr-ingr
5871,6848,0.2056565461616802,ingr-ingr
4189,5461,0.1869556646101808,ingr-ingr
1878,2469,0.1353996182673102,ingr-ingr
1446,7038,0.3257643741786987,ingr-ingr
447,4364,0.3123442312838172,ingr-ingr
580,6711,0.1098539483771866,ingr-ingr
1005,4882,0.0717419861276258,ingr-ingr
454,3096,0.0429313699897405,ingr-ingr
1468,6029,0.2238647158748157,liqr-ingr
4608,5000,0.1179673170863828,ingr-ingr
1775,2511,0.2203638407975905,ingr-ingr
3051,3723,0.1712970955828376,ingr-ingr
781,5249,0.0260477932506081,ingr-ingr
1005,6519,0.1268008763811016,ingr-ingr
396,5345,0.1976155763675893,liqr-ingr
788,2275,0.2279014133893952,ingr-ingr
4174,4478,0.0364020054593724,ingr-ingr
782,2969,0.3259340333839593,ingr-ingr
2543,5813,0.2677802526018699,ingr-ingr
254,5768,0.3103527017739986,ingr-ingr
1319,1682,0.1047160840985146,ingr-ingr
5396,5696,0.2623898723469536,ingr-ingr
781,2854,8.560448672910234e-06,ingr-ingr
174,6106,0.1670706781435189,ingr-ingr
4478,6096,0.0130285995064732,ingr-ingr
2717,3864,0.2346428736922619,ingr-ingr
547,5040,0.1875339381399684,ingr-ingr
499,6442,0.0320179272657137,ingr-ingr
1762,4485,0.2828397031351407,ingr-ingr
2972,6214,0.2388876645360477,ingr-ingr
1263,3537,0.2135700082664136,ingr-ingr
1225,5825,0.1630324386781465,ingr-ingr
25,3743,0.0175301004306828,ingr-ingr
1153,4144,0.1293238107377531,ingr-ingr
1625,4417,0.1280298636246535,ingr-ingr
844,2152,0.2417345438115071,liqr-ingr
348,5682,0.1999135652052626,ingr-ingr
5759,6517,0.1061094003427652,ingr-ingr
2740,3381,0.2164789063719616,ingr-ingr
2331,4044,0.2309255966434423,ingr-ingr
5759,6927,0.0690567778168681,ingr-ingr
1005,5621,0.0656996410008366,ingr-ingr
229,6260,0.1885147030023572,ingr-ingr
5837,6546,0.4355981944863023,ingr-ingr
1444,2070,0.2597055032918277,ingr-ingr
4530,6633,0.1742159485347345,ingr-ingr
267,1900,0.1075662883926401,ingr-ingr
149,2396,0.1225819462877906,ingr-ingr
3316,7035,0.1710171166760758,ingr-ingr
1700,4608,0.1159651752770223,ingr-ingr
1892,2108,0.0685622728830599,ingr-ingr
3636,3638,0.4244075520150337,ingr-ingr
4000,4473,0.2642641649741763,ingr-ingr
4421,6737,0.3008300317377888,ingr-ingr
1221,1836,0.3113710753820373,ingr-ingr
102,6036,0.2665618519418097,ingr-ingr
542,5809,0.2297389546526473,ingr-ingr
3410,6291,0.1786296788849633,ingr-ingr
1398,1884,0.2028648186194191,ingr-ingr
4720,6925,0.184696093636358,ingr-ingr
790,1730,0.3196313078746013,ingr-ingr
138,4746,0.4173959369284385,ingr-ingr
1801,2517,0.0818950277651533,ingr-ingr
2484,5332,0.1835229313956825,ingr-ingr
1602,4939,0.3816673437518851,ingr-ingr
2214,4608,0.0597075959639019,ingr-ingr
2459,6830,0.0841625393866595,ingr-ingr
4266,5225,0.3051206599814943,ingr-ingr
82,5151,0.1236999582234968,ingr-ingr
4636,5735,0.4767894924970006,ingr-ingr
884,3522,0.317681404311617,ingr-ingr
3387,6038,0.1415230289102495,ingr-ingr
4472,6025,0.0009856371162434,ingr-ingr
2049,3075,0.0755029448899057,ingr-ingr
2556,3793,0.2381106255253447,ingr-ingr
283,2709,0.2755385276593561,ingr-ingr
3224,6289,0.1585686004931052,ingr-ingr
2591,3347,0.14581021197283,ingr-ingr
1251,2376,0.3347643351539741,liqr-ingr
2152,5489,0.1432980954891956,liqr-ingr
1079,2542,0.1337329968286644,liqr-ingr
4092,5284,0.3151979340662108,ingr-ingr
341,720,0.0892844727947639,ingr-ingr
495,5747,0.2848903219210327,ingr-ingr
1276,2829,0.2974940845634764,ingr-ingr
1220,3988,0.2678967856717665,ingr-ingr
4253,4454,0.1248750047901518,ingr-ingr
3891,4147,0.2539004124441673,ingr-ingr
1543,5603,0.1594561140549485,ingr-ingr
141,4236,0.3296554139063315,ingr-ingr
2710,2902,0.2459441232422261,ingr-ingr
1623,4214,0.2098796320300905,ingr-ingr
316,4969,0.2174122336996205,ingr-ingr
5310,5341,0.084582383726151,ingr-ingr
2192,5244,0.240187899925525,ingr-ingr
5563,5610,0.1238508623106537,ingr-ingr
1041,1084,0.1362384583850645,ingr-ingr
3605,5601,0.091209535101019,ingr-ingr
764,775,0.2412712299771041,ingr-ingr
4348,5241,0.1827058377636369,ingr-ingr
1950,5997,0.2143529019041165,ingr-ingr
884,3788,0.4803540573870058,ingr-ingr
3519,5070,0.2459653095571766,ingr-ingr
3837,5727,0.2158483290092909,ingr-ingr
1193,2806,0.126016658932083,ingr-ingr
2333,6574,0.0478284557174501,ingr-ingr
1948,3290,0.1491858897739532,ingr-ingr
2372,6484,0.2059838784161427,ingr-ingr
1905,6350,0.2369999475053288,ingr-ingr
3012,5997,0.0456082967720813,ingr-ingr
891,5057,0.1694058516437608,ingr-ingr
351,5063,0.2820668905143805,ingr-ingr
2646,3245,0.2272510555179555,ingr-ingr
830,2196,0.0397068086861636,ingr-ingr
962,5333,0.3339413408200565,ingr-ingr
423,1399,0.2106776118463577,liqr-ingr
5439,6106,0.2804735405783377,ingr-ingr
5984,6476,0.2513422981684434,ingr-ingr
1514,1557,0.309340228975405,ingr-ingr
5451,6785,0.3366862258816024,ingr-ingr
470,1543,0.1274854689546549,ingr-ingr
4659,6157,0.1425910194831161,ingr-ingr
2049,3072,0.1529765718061738,ingr-ingr
737,1216,0.2443622544236499,ingr-ingr
3057,6894,0.2086738529086061,ingr-ingr
2782,4845,0.2061186616419658,ingr-ingr
2503,4596,0.167475531278309,ingr-ingr
2036,4378,0.2020346635411396,ingr-ingr
1893,5348,0.2381423811155077,ingr-ingr
1334,2743,0.1934454517351263,ingr-ingr
6291,6854,0.2165391979323909,ingr-ingr
4472,6502,0.0808289341596854,ingr-ingr
2474,6335,0.3109185249912525,ingr-ingr
2813,6849,0.0144186673141011,ingr-ingr
2802,4454,0.1453540667452476,ingr-ingr
2751,4116,0.1038562391755763,ingr-ingr
82,4362,0.0667440167674989,ingr-ingr
1830,5171,0.1748247766417214,liqr-ingr
3287,3572,0.2481808876833553,ingr-ingr
4333,6711,0.0418563762182108,ingr-ingr
1320,4716,0.1083317361621228,ingr-ingr
4585,6787,0.0437190685721842,ingr-ingr
1608,5450,0.156045019870909,liqr-ingr
2531,2546,0.2171007788946924,ingr-ingr
4478,5983,0.0949113025199104,ingr-ingr
2269,6317,0.3252692340498691,ingr-ingr
2813,2847,0.194364432798989,ingr-ingr
82,1492,0.0395266828256864,ingr-ingr
1497,6129,0.2227397367064928,ingr-ingr
3778,4542,0.4786582626309118,ingr-ingr
1595,6476,0.2403091898043433,ingr-ingr
4956,5759,0.226941327017144,ingr-ingr
202,6836,0.2066675209388233,ingr-ingr
3937,4615,0.041399481867384,ingr-ingr
2589,3780,0.1516230381380913,ingr-ingr
2450,5163,0.1449779091897975,ingr-ingr
3775,4575,0.2349999013708608,ingr-ingr
786,5057,0.1642812762827087,ingr-ingr
1193,2318,0.2288700150688863,ingr-ingr
2311,5455,0.2151836511678472,ingr-ingr
2279,2746,0.242777469355592,ingr-ingr
800,2201,0.2410036602620277,ingr-ingr
3955,5031,0.1092632696340988,ingr-ingr
299,4418,0.1269107163550224,ingr-ingr
757,2391,0.2735994850858874,ingr-ingr
1873,6968,0.1992547555653318,ingr-ingr
4815,5131,0.157644053074118,ingr-ingr
2947,4370,0.3353885341118583,ingr-ingr
679,5968,0.0615701564375623,ingr-ingr
5190,6572,0.1147771747456205,ingr-ingr
3664,3891,0.3169674405581744,ingr-ingr
124,1036,0.1857016475015537,ingr-ingr
6779,6780,0.3777384898324268,ingr-ingr
1260,5846,0.2210822150216424,ingr-ingr
1816,6644,0.1540603314018827,ingr-ingr
305,5190,0.2484297093923445,ingr-ingr
299,1416,0.1436460184325162,ingr-ingr
699,5103,0.212091164919915,ingr-ingr
267,386,0.1110441030472579,ingr-ingr
2609,5281,0.2529279806665875,ingr-ingr
1697,5540,0.2865124588086298,ingr-ingr
3529,5803,0.185174773009356,ingr-ingr
3362,5633,0.1602333060067613,ingr-ingr
3995,4478,0.1076993627526046,ingr-ingr
3962,4080,0.2389002453434148,ingr-ingr
3303,5750,0.1023076337120397,ingr-ingr
2009,6787,0.0025891041083448,ingr-ingr
1202,6396,0.2323658090455349,ingr-ingr
3840,5660,0.1039839717757926,liqr-ingr
6486,6868,0.3366102881372067,ingr-ingr
302,4400,0.1348693062898246,ingr-ingr
423,1676,0.1980837921087244,liqr-ingr
781,6681,0.092920577845432,ingr-ingr
5014,5745,0.2039255430611636,ingr-ingr
2256,5404,0.2231532613774035,ingr-ingr
729,781,0.0593638720349716,ingr-ingr
5296,5310,0.1440881708217077,ingr-ingr
5200,6318,0.2013406329937796,ingr-ingr
4534,6826,0.1795275381903937,ingr-ingr
3572,4177,0.2967634946454213,ingr-ingr
1892,4875,0.0727663955472884,ingr-ingr
4516,5672,0.2271716458692072,ingr-ingr
1563,3052,0.1719230909310319,ingr-ingr
1755,6469,0.12411022229726,ingr-ingr
2981,5299,0.2316724145732324,ingr-ingr
4204,6046,0.0346249704761051,ingr-ingr
5833,6660,0.307403780847723,ingr-ingr
1919,5118,0.2137393455270037,ingr-ingr
94,871,0.191223303279259,ingr-ingr
2385,4081,0.1196330487968374,ingr-ingr
2503,6159,0.106474274070886,ingr-ingr
2838,3850,0.4684721619042032,ingr-ingr
3046,3312,0.3131614009051905,ingr-ingr
2085,2544,0.1693057931872353,ingr-ingr
496,4489,0.4465115530069279,ingr-ingr
47,3075,0.2746396269300468,ingr-ingr
6091,6633,0.2900262512700815,ingr-ingr
300,4966,0.2988731816196746,ingr-ingr
4830,5750,0.1411093481821156,ingr-ingr
3020,6309,0.0951438579323026,ingr-ingr
1026,4480,0.1592201855950884,ingr-ingr
1701,6644,0.2317280457499557,ingr-ingr
1115,6763,0.2434603369894737,liqr-liqr
379,6756,0.0961025386538715,ingr-ingr
268,1475,0.236251922249697,ingr-ingr
191,5660,0.2439316576293081,liqr-ingr
3346,5581,0.2139436479848868,ingr-ingr
1395,2364,0.2783106918713423,ingr-ingr
5661,6547,0.1873794380941586,ingr-ingr
3058,4271,0.1388417314978919,ingr-ingr
136,1621,0.2389599678709169,ingr-ingr
3482,4084,0.1869660030573794,ingr-ingr
2841,4345,0.4274861986443481,ingr-ingr
299,4023,0.177964867348246,ingr-ingr
2012,4545,0.1847253408760771,ingr-ingr
